stop_id,stop_name,stop_lat,stop_lon,route_type,wheelchair_boarding
CANC4,Canclaux,47.21535767,-1.5747794,3,1
RCAS1,René Cassin,47.26421014,-1.57645031,0,1
LGOF1,Le Goffic,47.22997873,-1.56317754,3,1
JAUR2,Jacqueline Auriol,47.27141034,-1.47139548,3,1
PLAE2,Planche Etienne,47.16588421,-1.62529688,3,1
IUTH1,IUT,47.29791024,-1.50461762,3,1
MICH2,Michelet - Sciences,47.23493278,-1.55663739,0,1
FRNE2,Frênes,47.25329548,-1.48759195,3,1
BOCE2,Centre de Bouguenais,47.17935986,-1.62291358,3,1
CNLA1,Canal,47.21601332,-1.47195205,3,1
ECTE2,Enchanterie,47.23007808,-1.52407729,3,1
NVER1,Noue Verrière,47.27598037,-1.57117828,3,2
LCLE2,La Coulée,47.25948865,-1.57502249,3,1
LCTE1,La Côte,47.28207546,-1.5604627,3,1
FAUV2,Fauvelière,47.28283937,-1.50477829,3,1
GIND2,Gare d'Indre,47.20520591,-1.66314736,3,1
CTEU1,Caboteurs,47.18642432,-1.58724712,3,2
JRO59,Jean Rostand,47.24615429,-1.59380088,3,2
BSEJ6,Beauséjour,47.23832155,-1.58714977,3,1
LAUR2,Lauriers,47.20492373,-1.60521282,0,1
MIEA2,Millenia,47.12392302,-1.63047185,3,1
PSPO1,Parc des Sports,47.26048815,-1.44903152,3,1
TRTS1,Tarentaise,47.27739769,-1.43406907,3,2
PIAO2,Piano'cktail,47.17480911,-1.60662294,3,1
MGIN7,Mangin,47.201797,-1.54489934,3,2
BCTT2,Blanchet,47.17133674,-1.54317866,3,1
BOG58,Bourgeonnière,47.25329347,-1.56125502,3,2
PETR2,Pétrels,47.25434124,-1.50706676,3,1
MRIE2,Maurienne,47.27533872,-1.44307679,3,1
PRUT1,Proutière,47.19829936,-1.78006928,3,1
SAVA3,Savarières,47.20824328,-1.48939044,3,2
CECE2,Centre de La Chapelle,47.29896725,-1.54865029,3,2
DIDE4,Espace Diderot,47.18377456,-1.5629532,3,1
BLDR2,Boulodrome,47.25834064,-1.51423074,3,1
CRNO1,Corbon,47.21234967,-1.46133423,3,2
PGRI1,Pagerie,47.17861616,-1.65203366,3,1
OQNE2,Ouche Quinet,47.19600218,-1.50413238,3,2
BCHE1,Basse Chênaie,47.24117824,-1.50918217,3,1
CSAY1,Chassay,47.24567197,-1.48473224,3,2
RVER2,Roches Vertes,47.18492403,-1.52466522,3,1
LAUR2,Lauriers,47.20492373,-1.60521282,3,1
LHPI2,L'Hôpitau,47.27222023,-1.5516628,3,1
SMHI1,St-Mihiel,47.22350128,-1.55339129,0,1
CHGN3,Châtaigniers,47.22208237,-1.60280446,3,1
BLNO2,Bois de La Noé,47.14175942,-1.6714364,3,2
MIEA1,Millenia,47.12351517,-1.63096293,3,1
LFOR2,La Forêt,47.14947537,-1.63938699,3,1
HOGR2,Hongrie,47.21598415,-1.52377274,3,1
EGLI6,Égalité,47.20922138,-1.58799633,3,1
DNAI2,Danais,47.21370744,-1.58977548,3,1
TMSS1,Trémissinière,47.23813849,-1.54439495,3,1
GBLO2,Grand Blottereau,47.22972076,-1.51127511,3,1
PSCE1,Plaisance,47.24032537,-1.5914667,0,1
MEDI1,Méditerranée,47.27115318,-1.48508273,3,2
MCOU1,Mairie de Couëron,47.2122751,-1.72724149,3,1
JGUE2,Jaguère,47.17550945,-1.56764539,3,1
MGIN1,Mangin,47.20192517,-1.54513198,0,1
MELI1,Méliès,47.18152619,-1.55633218,3,1
GRET2,Gare de l'État,47.2046935,-1.56005682,3,1
GRIM3,Grimm,47.21611145,-1.64552776,3,1
PPFA4,Petit Port,47.24360737,-1.55737478,3,1
LLGR1,Léo Lagrange,47.2973156,-1.55484912,3,1
CLNA1,Colonac,47.22507475,-1.60282256,3,1
PJOU2,Point du Jour,47.26495002,-1.44366652,3,1
FRBA1,Frébaudière,47.2722822,-1.62654668,3,1
NETR2,Neustrie,47.1772495,-1.59296287,0,1
GURO2,Gustave Roch,47.2040924,-1.55198964,3,2
FFAU3,Félix Faure,47.22713587,-1.57012984,3,1
PMVE2,Prairie de Mauves,47.22024595,-1.51645386,3,1
LAXX1,La Croix,47.16527449,-1.48674188,3,1
CCDI1,Cochardières,47.22992076,-1.63319007,3,1
OLYM2,Olympe de Gouges,47.30898935,-1.54466663,3,1
GOBI3,Gobinière,47.24935632,-1.58713288,3,1
CACE2,Centre de Carquefou,47.29710045,-1.49133814,3,1
VARI2,Vincent Auriol,47.22180531,-1.59234502,3,1
MNIE2,Moulinier,47.13555159,-1.6658161,3,2
MMSS1,Mermoz,47.19869587,-1.51546662,3,1
SPSA1,St-Paul - Salengro,47.1843562,-1.5461105,3,1
MAAR1,Maillardière,47.27401399,-1.63428061,3,1
MNVE2,Maison Neuve,47.27458938,-1.46730286,3,2
CVRN2,Cheverny,47.24544637,-1.60546226,3,1
GIAR1,Gilarderie,47.18606426,-1.68294425,3,1
PBLE1,Patis Brûlé,47.19919187,-1.50733055,3,2
MAGA1,Gare de Mauves,47.29318801,-1.38985545,3,1
RBNI1,Robinière,47.16365115,-1.53553165,3,2
MLLI1,Mellinet,47.21088441,-1.57659764,3,1
CBGE2,Chapeau Berger,47.17166378,-1.4688201,3,1
SADU3,Santos Dumont,47.25954687,-1.56668405,3,1
POYA2,Poyaux,47.16662633,-1.53110204,3,2
BCOI3,Branchoire,47.21859457,-1.60368322,3,1
MAZE1,Mazères,47.31369706,-1.35041651,3,2
BRIN1,Brains,47.17078527,-1.71899634,3,2
PCDI2,Picaudière,47.28011343,-1.48537946,3,1
QBNA2,Quai Brunais,47.19614364,-1.66872074,3,2
NLLA1,Noë Allais,47.22034571,-1.68795022,3,1
GDRE1,Guindré,47.23953617,-1.53740933,3,1
CLRO2,Clos Roux,47.19812679,-1.74954625,3,2
SAPI2,Saupin,47.18407294,-1.47578291,3,2
CUPI2,Coupries,47.19158639,-1.46729809,3,2
LYPE2,Lycée Appert,47.25108331,-1.61076828,3,1
PELO1,Pelousière,47.20770127,-1.64699156,3,1
JFRA2,Jean Fraix,47.18656713,-1.5424012,3,1
LMAR1,La Marche,47.18112404,-1.65969141,3,1
BRGA2,Beauregard,47.21008737,-1.65713709,3,1
GTVE1,Gaston Veil,47.21000275,-1.55577243,3,1
NOSH2,Noëlles,47.2403012,-1.60434235,3,1
JPER1,Jean Perrin,47.18102272,-1.56059287,3,1
WBDT2,Willy Brandt,47.17287544,-1.5630325,3,1
BGVI2,Bougainville,47.19880455,-1.58337764,3,2
UTLO2,Utrillo,47.18201565,-1.56348165,3,2
BOSI1,Boissière,47.25528318,-1.56591107,0,1
PJOU3,Point du Jour,47.26494384,-1.44443211,3,1
CTRE4,Chantrerie - Grandes Écoles,47.28219447,-1.5180674,3,1
CMAR1,Cirque - Marais,47.2180537,-1.55724257,3,1
BCGA2,Bd Charles Gautier,47.22197075,-1.6070692,3,1
CHER3,La Cochère,47.20041546,-1.77830108,3,2
PTQQ2,Portricq,47.26511636,-1.52125751,3,1
FLTR1,Flora Tristan,47.17630151,-1.54391885,3,1
JUME2,Jumelière,47.29459988,-1.48749475,3,2
BRBI2,Bois Robillard,47.23563803,-1.51989804,3,1
PRSS1,Pressoir,47.12363426,-1.63901916,3,2
SEVR1,Sèvres,47.1860737,-1.52723055,3,1
LBER1,Lindbergh,47.15506869,-1.59837208,3,2
HODI1,Hôtel Dieu,47.21211255,-1.5534925,0,1
RMAU1,Roche Maurice,47.1963408,-1.6182524,3,2
HILE2,Haute Île,47.19476901,-1.55637969,3,2
MDOU4,Mairie de Doulon,47.22662689,-1.51974284,3,2
GULO4,Guilloterie,47.17004759,-1.56052315,3,1
CRBE2,Corberie,47.15245718,-1.52396069,3,1
VEND1,Vendée,47.20829293,-1.46836148,3,1
REFR1,Réfractaires,47.30302925,-1.54688027,3,1
TEBS1,Tertre,47.19683391,-1.74462377,3,1
DCAN3,Duchesse Anne - Château,47.21628489,-1.54682951,3,1
MLAN1,Magellan,47.18820355,-1.46440884,3,2
BSAN1,Bobby Sands,47.22993794,-1.65278132,3,1
COHO2,Chohonnière,47.2633968,-1.48604303,3,2
CAGE1,Chalonges,47.27613635,-1.42939758,3,2
HVCQ1,Mairie de Carquefou,47.29891286,-1.49032153,3,1
BSEJ5,Beauséjour,47.23828103,-1.58744039,3,1
RCUU1,Rochu,47.21518272,-1.6664843,3,1
PBYE2,Port Boyer,47.24111452,-1.53846926,3,1
VDCE2,Val du Cens,47.26107161,-1.66511809,3,2
BDNN2,Bourdonnais,47.20641639,-1.57950634,3,1
DROI2,Droitière,47.30793625,-1.3733319,3,2
GLAU2,Grillaud,47.22028479,-1.58158182,3,1
MLDR1,Maladrie,47.18808116,-1.49420236,3,1
PVIL1,Petit Village,47.21701936,-1.6504259,3,2
PACQ1,Parc,47.27264258,-1.48389247,3,2
PUCH1,Pluchets,47.21860733,-1.65448524,3,2
TBAU1,Thébaudières,47.31076534,-1.35978316,3,1
JAPY1,Japy,47.25935501,-1.51179422,3,1
PABO1,Paix,47.18299982,-1.59229506,3,2
MPMN2,Melpomène,47.27697905,-1.50042007,3,2
LGTH2,Lagathu,47.18122277,-1.53723057,3,1
RLEA1,Rouleaux,47.20021946,-1.46618856,3,1
CBIN1,Corbinerie,47.16146599,-1.54222457,3,1
PNLU3,Pinier,47.25275806,-1.48144114,3,2
JMLI2,Jean Moulin,47.20679569,-1.60054105,0,1
MREZ1,Mairie de Rezé,47.19134722,-1.57024349,3,2
MICH3,Michelet,47.23451194,-1.5573909,3,1
ERAC1,Erdre Active,47.28324663,-1.54407127,3,1
OLVE2,Oliveraie,47.18859184,-1.53112486,3,2
BLLE1,Bellestre,47.14789342,-1.69400805,3,1
HIND2,Haute-Indre,47.19444512,-1.64983572,3,2
LSAL2,La Salle,47.21447818,-1.68836546,3,1
ECOS2,Écosse,47.21516892,-1.52614214,3,1
SRDI1,Sarradin,47.22054098,-1.57016116,3,2
FOCH1,Foch - Cathédrale,47.21930667,-1.55030089,3,2
RPCH1,Repos de Chasse,47.21661417,-1.59787681,3,1
MDOU1,Mairie de Doulon,47.22694934,-1.51855766,0,1
BUON3,Bougon,47.17434038,-1.61073474,3,2
BLEM2,Belem,47.26546707,-1.45296822,3,2
CMAR2,Cirque - Marais,47.21814731,-1.55708414,3,1
BRLA2,Brouillard,47.27315386,-1.51494214,3,1
BOFA2,Bouffay,47.21456726,-1.55260028,0,1
CADO1,Cadoire,47.25671175,-1.48804666,3,2
BODO4,Bourdonnières,47.18637438,-1.5222914,3,1
LPME1,La Plume,47.19491281,-1.50547068,3,2
JMON1,Jean Monnet,47.16620421,-1.46516502,3,2
BJOI1,Beaujoire,47.25884933,-1.5249301,0,1
SEIL4,Seil,47.19469439,-1.57028961,3,2
GCEN3,Grande Censive,47.25136104,-1.54966166,3,1
MOTE1,Motte Rouge,47.22793787,-1.55390037,0,1
EGLI4,Égalité,47.20841286,-1.58722065,3,1
DUKA2,Dukas,47.23486639,-1.60213018,3,2
BNO59,Bignon,47.24926265,-1.59773307,3,2
LUNI1,Lieu Unique,47.21564722,-1.54610774,3,2
DOME2,Doumer,47.22169937,-1.57817407,3,1
CCD99,Cochardières,47.22992265,-1.63318757,3,2
NBEL1,Nouveau Bêle,47.26871804,-1.50189773,3,2
SAVA2,Savarières,47.2086297,-1.49012119,3,1
NRDA2,Neruda,47.21770268,-1.61387077,0,1
LCNE2,Le Chêne,47.16526254,-1.48425305,3,1
SLEN1,Suzanne Lenglen,47.22902662,-1.58802021,3,1
GVSU1,Gare de Vertou Sud,47.1856238,-1.47665429,3,1
PCRE4,Poincaré,47.22275024,-1.58504248,3,1
STHR1,Alexandre Vincent - Ste-Thérèse,47.23292677,-1.57768281,0,1
DGLE2,De Gaulle,47.30079228,-1.55289268,3,2
DLLE2,Drillet,47.23473442,-1.66564014,3,1
JARI2,Jarriais,47.21290859,-1.71902739,3,1
BRAG1,Bois Raguenet,47.26659652,-1.60044334,3,1
COMF1,Commerce,47.21446533,-1.55551283,3,1
PSC58,Plaisance,47.24029028,-1.5917035,3,1
BRLN2,Berlin,47.21646814,-1.53597688,3,1
UTCH2,Utrecht,47.28311814,-1.5521951,3,2
PMTR4,Pont de la Métairie,47.26238081,-1.44714939,3,2
KERE2,Keren,47.2444297,-1.53372604,3,1
PTRI1,Patouillerie,47.24528777,-1.58120518,3,1
JALI4,Jalière,47.2636894,-1.59626387,3,2
EUVE1,Europe,47.17302989,-1.4762844,3,1
CBOU1,Couëron Bougon,47.22507921,-1.73401375,3,1
CLGE1,Chalonges,47.18968324,-1.47125451,3,1
FOUL1,Foulquier,47.30968311,-1.54607832,3,1
BRVI2,Boris Vian,47.15314483,-1.68357816,3,2
RBAL1,Roche Ballue,47.17956624,-1.65586025,3,1
TLDI2,Télindière,47.19612667,-1.73701846,3,1
SLEN2,Suzanne Lenglen,47.22902289,-1.58820901,3,1
BEET2,Bel Être,47.17925575,-1.56760816,3,1
GVSU2,Gare de Vertou Sud,47.18590246,-1.47661601,3,1
CHFL2,Champ Fleuri,47.14409184,-1.52567728,3,1
PGRI2,Pagerie,47.17867722,-1.65315714,3,1
GTLA2,Garettes - Landreau,47.27308793,-1.63056725,3,1
AROR1,Armor,47.23102229,-1.63125529,3,1
BVOI3,Beauvoir,47.17897519,-1.62631982,3,1
UTLO1,Utrillo,47.1823707,-1.56339654,3,2
TCHE1,Trois Chênes,47.25819923,-1.47415315,3,2
GGUI2,Gauguin,47.16696925,-1.55567146,3,1
AIGU2,Aiguillon,47.25445035,-1.49691555,3,2
CRCE2,Courocerie,47.25162021,-1.49931045,3,1
BGNN2,Bourgonnière,47.20652825,-1.6555616,3,1
CTRE3,Chantrerie - Grandes Écoles,47.28241046,-1.51815313,3,1
BJO58,Beaujoire,47.25862952,-1.52579264,3,1
PDAN2,Pas d'Ane,47.18206018,-1.46986952,3,2
GRCH1,Grand Chemin,47.19731328,-1.78404156,3,1
PXCE1,Port aux Cerises,47.3118084,-1.54131459,3,2
CNAV4,Chantiers Navals,47.20896996,-1.56779765,3,1
AROR3,Armor,47.2310405,-1.63182524,3,1
FRNE1,Frênes,47.25323809,-1.48766589,3,1
GRPO1,Gripots,47.19232252,-1.49175639,3,1
SORI2,Sorin,47.19532813,-1.56785562,3,2
BIOT1,Bigeottière,47.25604419,-1.6195246,3,2
BDPA3,Bout des Pavés,47.25353608,-1.57590053,3,1
SAGL1,St-Aignan de Grand Lieu,47.12310511,-1.63488497,3,1
GRMA1,Grimau,47.22776755,-1.65446267,3,2
LANA1,Launay,47.26543803,-1.63214696,3,1
RVDI2,Rivaudière,47.22710123,-1.65034441,3,1
CVLE1,Chevalerie,47.2522148,-1.54517072,3,1
ABOL1,Adrienne Bolland,47.26794667,-1.47660122,3,1
MGLI1,Magnoliers,47.2262468,-1.60568678,3,2
BGAR1,Bonne Garde,47.19698852,-1.53126388,3,1
PBYE9,Port Boyer,47.24200692,-1.54602336,4,1
HALA3,Haluchère - Batignolles,47.24927091,-1.52264713,3,1
GADO1,Gandonnière,47.30703832,-1.54057364,3,2
ADBO1,Audubon,47.21406679,-1.72322787,3,1
FOTA2,Fontaine,47.20554318,-1.48911942,3,1
CANC1,Canclaux,47.21387447,-1.57474631,3,1
MBLA2,Mont Blanc,47.17576734,-1.55523716,3,2
GCAR1,Grand Carcouët,47.23148169,-1.59270544,3,1
CBSS2,Cambronne,47.20660534,-1.50645822,3,1
CRQU2,Place du Cirque,47.21679358,-1.55703188,0,1
BSE11,Beauséjour,47.23818068,-1.58575746,3,1
SLCE2,Ste-Luce,47.25034412,-1.48506617,3,1
SBLL2,Sébilleau,47.20485638,-1.53170173,3,1
SEIL3,Seil,47.19460295,-1.57011776,3,2
DIDE2,Espace Diderot,47.18443305,-1.56281754,0,1
CVTI2,Convention,47.21153282,-1.58645414,3,1
BOGE3,Bourgeonnière,47.25303089,-1.560843,3,1
CBEA1,Charbonneau,47.30063419,-1.48851987,3,1
PNTI1,Plantiveau,47.24652809,-1.51147414,3,1
LAGE3,Largeau,47.19550259,-1.51081821,3,1
RVAN3,Rond-Point de Vannes,47.22996631,-1.57181485,3,1
BNCH2,Blanchetière,47.28958384,-1.55614973,3,2
BNET2,Bignonnet,47.17553878,-1.4652057,3,2
FACU4,Facultés,47.24684423,-1.55529719,3,1
XJAN3,Croix Jeannette,47.17095782,-1.62428013,3,2
BRET1,Bretonnière,47.16650278,-1.46285933,3,2
TMOU1,Trois Moulins,47.17853141,-1.54445826,3,2
DRLA2,Drouillard,47.17926542,-1.67783111,3,2
FER59,Ferrière,47.24326141,-1.59147209,3,2
PEON1,Perron,47.22492577,-1.60180543,3,1
DMUR2,Dumont d'Urville,47.2257819,-1.63635631,3,1
JROS1,Jean Rostand,47.2462063,-1.59404543,0,1
EBCA1,Embarcadère,47.19408468,-1.64653306,3,1
IDNA2,Île de Nantes,47.2059563,-1.53879775,3,1
TOUG2,Tougas,47.19412144,-1.63934197,3,2
LBER2,Lindbergh,47.15567365,-1.59795965,3,2
HIPP1,Hippodrome,47.24703628,-1.5673606,3,1
PPOU1,Pré Poulain,47.27253685,-1.44464775,3,2
SVN71,Savonnières,47.19724344,-1.66013654,3,2
MGNO2,Mignonnerie,47.24320342,-1.48231155,3,1
BANS3,Bois des Anses,47.24664486,-1.49490373,3,1
ECSU1,École Centrale - Audencia,47.24878732,-1.55104066,0,1
GDPI2,Grande Pièce,47.1990716,-1.51039424,3,1
MGIN3,Mangin,47.20162511,-1.54358517,3,2
BUGA1,Bugallière,47.25996309,-1.63765446,3,1
SORI1,Sorin,47.19517859,-1.56790946,3,2
QTNE3,Quintaine,47.21678117,-1.46257673,3,1
GBTA2,Grande-Bretagne,47.26229573,-1.50214038,3,2
GMAR5,Gare Maritime,47.20642138,-1.57355126,3,1
VDLO1,Vieux Doulon,47.23562036,-1.50413186,3,1
RAZA5,Ranzay,47.25266127,-1.52892899,3,1
BANS4,Bois des Anses,47.24666348,-1.49510213,3,1
TRCA1,Tréca,47.25024181,-1.50113739,3,2
CUVI2,Cuvier,47.21039847,-1.57321538,3,2
GDPI1,Grande Pièce,47.19910348,-1.50965521,3,2
MOET1,Mouettes,47.21031034,-1.74289823,3,1
HBLI1,Hôpital Bellier,47.22126137,-1.52427386,0,1
PAEB2,Pablée,47.21576383,-1.74014384,3,2
PTUR3,Pâtures,47.30394147,-1.55656325,3,2
RETA1,Retas,47.1548589,-1.53708125,3,2
MTRA2,Mortrais,47.12834561,-1.61636739,3,1
CSMP3,Casimir Perier,47.23197587,-1.5682487,3,2
BTIE1,Bottière,47.24021318,-1.51836596,3,1
BDRI2,Bourderies,47.20658312,-1.59566158,3,1
JOTE2,Jouetterie,47.13182494,-1.66287021,3,2
FLTR2,Flora Tristan,47.17581933,-1.54371483,3,1
RCER2,Rocher,47.21309458,-1.63966932,3,1
COAY2,Corlay,47.20802991,-1.64425882,3,1
INRE2,Indre,47.2011321,-1.66830114,3,1
RBHI1,René Bouhier,47.20992202,-1.57135655,3,2
PERR2,Perray,47.24754625,-1.51297189,3,1
RGNI1,Reigniers,47.13723399,-1.46618745,3,2
GROR1,Garenne,47.26508485,-1.6276974,3,1
PCNN2,Planchonnais,47.25357419,-1.47495576,3,1
MSSI1,Mississipi,47.23717186,-1.60917145,3,2
FOCH3,Foch - Cathédrale,47.21925363,-1.55045832,3,2
BDIN2,Bodinières,47.20978039,-1.64281346,3,1
ELIS1,Eglise,47.16849521,-1.72010412,3,1
BGUT2,Louis Breguet,47.27205203,-1.46613912,3,1
EQPE2,Équipement,47.22386574,-1.57577963,3,1
AIBU1,Airbus,47.15868256,-1.59121766,3,2
OMRL3,Orvault Morlière,47.24694283,-1.60315735,3,1
QANT1,Quai des Antilles,47.20377435,-1.56977894,3,1
RAVA1,Ravardière,47.18375232,-1.66438889,3,2
MICH5,Michelet,47.23542377,-1.556447,3,2
LTOU1,Le Tour,47.1516233,-1.68948372,3,1
HARO1,Harouys,47.21690025,-1.56700426,3,2
ENCO2,Ennerie Corbon,47.1418962,-1.70497247,3,1
TILL1,Tillay,47.2287659,-1.60648069,3,1
MAI83,8 Mai,47.18878689,-1.55146834,3,1
AMCA1,Armoricaine,47.25857293,-1.64870677,3,1
ALCH2,Champ de l'Alouette,47.28328854,-1.57975212,3,1
RCER1,Rocher,47.21318792,-1.63949648,3,1
DAYA1,Dayat,47.20080952,-1.67423351,3,1
DRAD1,Désirade,47.27782222,-1.48413044,3,1
PRGE2,Portail Rouge,47.24396251,-1.505063,3,1
CAUX1,Château d'Aux,47.18525897,-1.67387561,3,1
GMAR3,Gare Maritime,47.20687736,-1.57274796,3,1
BEHI1,Behinière,47.1977697,-1.79257748,3,2
GCSO2,Glacisol,47.25158666,-1.50440449,3,1
RMNE4,Romanet,47.21216601,-1.60885138,3,1
MOVA2,Mairie d'Orvault,47.27115286,-1.62371045,3,1
LYBR2,Lycée Brottier,47.16062337,-1.67778337,3,2
FRBA2,Frébaudière,47.27243308,-1.62766022,3,1
PCVO1,Pontecorvo,47.24671424,-1.53191275,3,1
GSSU4,Gare Sud,47.21597739,-1.54208015,3,1
CABR1,Cabrol,47.2032582,-1.58859645,3,1
FRGA1,Frégate,47.23525876,-1.47570796,3,2
CHTE2,Châtelets,47.19716701,-1.54058346,3,2
COET1,Les Couëts,47.18082453,-1.58622108,0,1
GDCH4,Gare de Chantenay,47.19777407,-1.59339949,3,1
CP3R1,Chapelles,47.16356526,-1.53851259,3,2
DMUR1,Dumont d'Urville,47.2258662,-1.63639298,3,1
GPOR1,Grand Portail,47.20227933,-1.5229546,3,1
BNGL2,Bénoni Goullin,47.20167803,-1.55376743,3,1
PEDR2,Perdriaux,47.16130365,-1.48570837,3,1
CUGA1,Gare de Couëron,47.22187115,-1.72429751,3,1
MLAN2,Magellan,47.18812505,-1.46422227,3,2
GNRA8,Greneraie,47.19986692,-1.53392192,3,2
FNLL2,Fresnel,47.24301901,-1.52339017,3,2
SFEL2,St-Félix,47.23121984,-1.55654298,0,1
GMDR1,Grimaudière,47.29395689,-1.54517362,3,2
BLZZ1,Berlioz,47.23950397,-1.57158884,3,1
EDNA2,Édit de Nantes,47.21449073,-1.56847285,3,1
RBRN2,René Bernier,47.19383095,-1.4992873,3,1
SDON2,St-Donatien,47.22891279,-1.54089736,3,1
MVRD1,Monteverdi,47.26657686,-1.44626494,3,2
MAI86,8 Mai,47.18919907,-1.55110456,3,1
VRIE1,Vrière,47.28297742,-1.5562349,3,1
CUIE2,Chausserie,47.14912899,-1.70406051,3,1
CBGE3,Chapeau Berger,47.171858,-1.46705753,3,1
CMSY2,Carrière Misery,47.20009943,-1.57904276,3,2
MIND1,Mairie d'Indre,47.20072201,-1.66828235,3,1
HERM4,Hermeland,47.22998839,-1.61680792,3,1
RROL1,Romain Rolland,47.2065047,-1.60938954,0,1
CTYY1,Coty,47.24901468,-1.48800397,3,1
GSIN2,Grassinière,47.16576428,-1.50800552,3,2
ADEL2,Aimé Delrue,47.2089869,-1.55013941,0,1
BORL1,Bourrelière,47.15796459,-1.49893426,3,2
PPFA5,Petit Port,47.2437052,-1.55719806,3,1
MGCH1,Monge - Chauvinière,47.25360934,-1.57437802,3,2
FTAB3,Félix Tableau,47.18797818,-1.54738129,3,1
BEVA1,Beauvaiserie,47.13622454,-1.65440339,3,1
PLAC1,Placis,47.19953273,-1.51987707,3,1
HIPP2,Hippodrome,47.24761917,-1.56778145,3,1
FLEU1,Fleuriaye,47.29847069,-1.49935577,3,1
BEOC1,Belloc,47.20370786,-1.61459803,3,2
CTOR1,Clos Toreau,47.1943339,-1.52910194,3,1
BDPA6,Bout des Pavés,47.25336226,-1.57611269,3,1
GPRO2,Gare de Pont Rousseau,47.19307786,-1.54930125,0,1
MOVA4,Mairie d'Orvault,47.27070025,-1.6231992,3,1
AIGU1,Aiguillon,47.25448411,-1.49660446,3,2
DCAN2,Duchesse Anne - Château,47.21620349,-1.54756121,0,1
PALL1,Pont Allard,47.19652033,-1.66630548,3,1
BBON1,Boisbonne,47.28686061,-1.50834861,3,2
BDOU7,Bd de Doulon,47.22407694,-1.51988423,3,1
MVA99,Mortier Vannerie,47.18002358,-1.49932969,3,2
PIBL1,Pierre Blanche,47.17216675,-1.62733755,3,1
SVN72,Savonnières,47.19710615,-1.66014743,3,2
EVRD2,Evardière,47.29819923,-1.56397178,3,2
CHLI1,Cholière,47.25089792,-1.60668303,3,1
OGVA4,Orvault Grand Val,47.26205374,-1.59282926,3,1
PIRB2,Pirmil,47.19610976,-1.54306771,0,1
XBON6,Croix Bonneau,47.20973436,-1.59725327,3,2
HVNA1,Hôtel de Ville,47.2178267,-1.55444338,3,2
CPRE1,Chaupières,47.24314729,-1.49505252,3,1
GGAU1,Gergaudière,47.28959688,-1.58587483,3,2
ESOR1,Écoles,47.14542002,-1.52756444,3,1
LCEE2,La Carrée,47.16833911,-1.54321109,3,1
LAIL1,Les Ailes,47.17024876,-1.57562628,3,2
REYN2,Reynière,47.25575496,-1.57928151,3,2
NATL2,Aéroport,47.15794554,-1.60132215,3,1
VGAC3,Vincent Gâche,47.20608258,-1.54740544,3,1
CCHA2,Couchant,47.27009278,-1.51388529,3,1
TAID3,Toutes Aides,47.22621214,-1.52188252,3,1
CP4L1,Chapelle Laënnec,47.23535037,-1.63778655,3,1
ICAM2,ICAM,47.27374086,-1.50189592,3,2
BALI2,Balinière,47.1860509,-1.55402157,0,1
CQLU1,Coqueluchon,47.18380011,-1.47038954,3,2
LLG99,Léo Lagrange,47.2969125,-1.5559861,3,2
GRCH2,Grand Chemin,47.19725449,-1.7837965,3,1
CPER2,Copernic - Musées,47.21487992,-1.56477358,3,1
RZEE2,Razée,47.21494103,-1.46596863,3,1
RDIE1,Rouaudière,47.29430185,-1.58441987,3,2
AROR2,Armor,47.23118208,-1.63134913,3,1
HLAN1,Haute Lande,47.15477271,-1.52345288,3,1
BVOI1,Beauvoir,47.1785034,-1.63120572,3,2
CLUE2,Clouet,47.16705758,-1.51035271,3,2
BAUG1,Baugerie,47.20344362,-1.52086462,3,1
DMAI1,Domaine,47.17834379,-1.46944547,3,2
DCF59,Du Chaffault,47.20756625,-1.58171447,3,1
BAGA2,Bagatelle,47.24353474,-1.61993625,3,1
FOCH5,Foch - Cathédrale,47.21970952,-1.55053375,3,1
NRDA6,Neruda,47.21778888,-1.61096085,3,1
MIAI2,Minais,47.25709013,-1.46641753,3,1
VILE1,Violettes,47.19811432,-1.50885338,3,2
OTAG1,50 Otages,47.22017701,-1.55546966,0,1
AGVI2,Angevinière,47.24503879,-1.6115045,3,1
LHAC2,La Hache,47.26214345,-1.49900192,3,1
RPBL2,République,47.20565358,-1.55456794,3,1
BHLR1,Basse Hillière,47.28667516,-1.42687789,3,2
FACU3,Facultés,47.24673699,-1.55556582,3,1
BOTI2,Boutière,47.15725341,-1.46809205,3,2
XBO98,Croix Bonneau,47.20975847,-1.59667875,3,1
MORH1,Morrhonnière - Petit Port,47.24167668,-1.55640496,0,1
PEGE1,Pégers,47.13756574,-1.47154333,3,2
LBAU2,Les Bauches,47.26329571,-1.67724329,3,1
PCPE1,Porte de La Chapelle,47.25975601,-1.55799282,3,1
RIND1,Rue d'Indre,47.204217,-1.66410436,3,1
MOCT1,Moulin Collet,47.20036437,-1.76629754,3,1
CRRO1,Claire Roman,47.15470775,-1.59132362,3,2
LCAR5,Le Cardo,47.26181538,-1.58443023,3,1
PSUD1,Pôle sud,47.18885603,-1.46985073,3,1
CPER1,Copernic - Musées,47.21487371,-1.56447835,3,1
MTLI1,Martellière,47.19905562,-1.52492496,3,2
FADI3,Fardière,47.19794198,-1.60667288,3,1
FBLA2,Fresche Blanc,47.25315149,-1.55820617,3,2
EGLI1,Égalité,47.20921294,-1.58829707,0,1
